N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
5968;MARITIME;GOLFE;VAKPOSSITO;NADEGBE;COMPLEXE SCOLAIRE IMMACULEE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,227625;1,151391;46.268921
5969;MARITIME;GOLFE;VAKPOSSITO;NADEGBE;ECOLE PRIVEE LAÏQUE LA MEILLEURE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,223386;1,153723;46.028564
5972;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE EUREKA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1442;1,25655;
5977;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;ECOLE PRIMAIRE BAPTISTE JESUS SAUVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1445;1,2524;
5979;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE BG POUSSINETS;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14752;1,25543;
5983;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE JEANNE D'ARC;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14937;1,2551;
5986;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE LE RENOUVEAU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14423;1,2536;
5988;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;ECOLE PRIMAIRE CATHOLIQUE DE DEKADJEVIA KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14243;1,25528;
5989;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;TOKOIN GBONVIE;EPL TCHONA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,157001;1,222372;4.451782
5990;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;TOKOIN GONVIE;EPL TCHONA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,157001;1,222372;4.451782
5993;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;EPP TOKOIN GBONVIE G/A B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15542;1,21982;
5994;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;EPL TCHONA ACADEMIE ESPRIT;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15705;1,22217;
5997;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;COMPLEXE SCOLAIRE MAWUKO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15385;1,22098;
6000;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;EPP TOKOIN GBONVIE G/C  D;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15472;1,21923;
6003;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;EPE EVANGELIQUE DE HANOUKOPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,136844;1,221243;14.785889
6004;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;EPP NOUVELLE MARCHE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,136617;1,218907;10.700195
6006;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;COMPLEXE SCOLAIRE MON BOHNEUR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,138334;1,220102;13.584351
6008;MARITIME;GOLFE;AGOENYIVE;MADZIKPETO-LEGBASSITO;COMPLEXE SCOLAIRE JABOKI;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,262583;1,142262;64.774048
6011;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;"ECOLE PRIVEE LAIQUE ""LE MESSIE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,223358;1,167354;49.873779
6013;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;COMPLEXE SCOLAIRE MAWUNYO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,225659;1,169427;47.470459
6015;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"INSTITUT PRIVE ""CAMARA LAYE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,240827;1,183947;47.951172
6017;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"ECOLE PRIVEE LAÏQUE ""SINOU""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,242351;1,185105;51.55603
6022;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"COMPLEXE SCOLAIRE ""LA CLEMANCE DIVINE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,241696;1,179307;52.276978
6028;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"COMPLEXE SCOLAIRE ""SAINTE MARIE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,241995;1,187725;50.594727
6029;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;EPP SOGBOSSITO GROUPE B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,251227;1,171704;53.478638
6032;MARITIME;GOLFE;AGOENYIVE;TELESSOU;"ECOLE PRIVEE ""ALIPUI LE GRAND""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,227745;1,169283;52.036743
6035;MARITIME;GOLFE;AGOENYIVE;SSOGBOSSITO;"ECOLE PRIVEE LAÏQUE ""LA PROSPERITE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,254936;1,170378;51.075317
6036;MARITIME;GOLFE;AGOENYIVE;LOGOPE;"COMPLEXE SCOLAIRE ""LE LEADER""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,239624;1,178579;51.796387
6037;MARITIME;GOLFE;AGOENYIVE;SSOGBOSSITO;"COMPLEXS SCOLAIRE ""ST RAPHAEL""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,256976;1,167292;55.641602
6040;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;EPP SOGBOSSITO GROUPE C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,251492;1,171704;50.114136
6041;MARITIME;GOLFE;AGOENYIVE;MADZIKPETO-LEGBASSITO;EPP MADZIKPETO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,263645;1,144501;67.657959
6042;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;EPP SOGBOSSITO GROUPE A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,251491;1,17182;60.207886
6045;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;COMPLEXE SCOLAIRE PATER VOLUNTAS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,249506;1,173564;54.199585
6048;MARITIME;GOLFE;AGOENYIVE;SOGBOSSITO;"COMPLEXE SCOLAIRE ""LE SAUVEUR""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,250358;1,17656;52.276978
6053;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;EPP AMADENTA-ATHIEME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,248478;1,140857;51.315674
6055;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;ECOLE PRIVEE LA ÏQUE ST ANTOINE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,248302;1,147315;50.835083
6058;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE NANDABA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,233149;1,173086;51.55603
6062;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;EPP CAMP LOGOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,232938;1,168509;54.439941
6065;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE EFRATO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,232958;1,153602;54.680298
6068;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;"COMPLEXE SCOLAIRE ""LA RUSEE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,234581;1,165786;56.122192
6069;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;"COMPLEXE SCOLAIRE ""KULLA""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,230769;1,175304;46.268921
6070;MARITIME;GOLFE;AGOENYIVE;TELESSOU;ECOLE PRIVEE LAÏQUE ECOMED;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,223649;1,170511;47.951172
6075;MARITIME;GOLFE;AGOENYIVE;AGOE LOGOPE;COMPLEXE SCOLAIRE LA FABIENNE III;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,233718;1,160349;50.594727
6078;MARITIME;GOLFE;AGOENYIVE;LOGOPE;"COMPLEXE SCOLAIRE ""CAMBRIDGE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,23443;1,171656;47.951172
6082;MARITIME;GOLFE;AGOENYIVE;LEGBASSITO-MADZIKPETO;"ECOLE PRIVEE LAÏQUE ""LA PRINCESSE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,26976;1,148426;64.293457
6083;MARITIME;GOLFE;AGOENYIVE;LOGOPE;"COMPLEXE SCOLAIRE ""LE CAMBRIDGE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,234442;1,171622;49.15271
6085;MARITIME;GOLFE;AGOENYIVE;KOVE;EPP AGOE DALIKO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,238345;1,155467;45.067261
6086;MARITIME;GOLFE;AGOENYIVE;KOVE;"ECOLE PRIVEE LAÏQUE ""LES SOMMITES""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,245334;1,153037;58.525513
6089;MARITIME;GOLFE;AGOENYIVE;ANOME GBONVE;"COMPLEXE SCOLAIRE ""LA VAILLANCE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,214477;1,182062;49.393066
6093;MARITIME;GOLFE;AGOENYIVE;KOVE;COMPLEXE SCOLAIRE PPE INFORMATIQUE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,25936;1,162526;56.84314
6094;MARITIME;GOLFE;AGOENYIVE;KOVE;"COMPLEXE SCOLAIRE ""LE ROSSIGNOL""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,25839;1,151896;43.865479
6098;MARITIME;GOLFE;AGOENYIVE;KOVE;"COMPLEXE SCOLAIRE ""LA PAROLE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,246016;1,163737;54.680298
6101;MARITIME;GOLFE;SANGUERA;ZOPOMAHE;"COMPLEXE SCOLAIRE ""UNIVERS BETSALEEL""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,236203;1,136154;49.873779
6102;MARITIME;GOLFE;SANGUERA;ZOPOMAHE;EPP ZOPOMAHE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,233656;1,140501;47.470459
6103;MARITIME;GOLFE;SANGUERA;ZOPOMAHE;"COMPLEXE SCOLAIRE ""LA ROSE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,233323;1,137372;43.625122
6107;MARITIME;GOLFE;SANGUERA;SANGUERA;ECOLE PRIVEE SANTA MARIA GORETTI;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,227374;1,10429;56.84314
6111;MARITIME;GOLFE;SANGUERA;ATHIEME;"COMPLEXE SCOLAIRE ""MON ESPOIR""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,251508;1,139421;54.680298
6114;MARITIME;GOLFE;SANGUERA;AMADENTA;"COMPLEXE SCOLAIRE ""LA FELICITE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,24188;1,142535;57.323853
6117;MARITIME;GOLFE;VAKPOSSITO;TELESSOU/TELESSOU;"ECOLE ""LA DELIVRANCE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,217338;1,175554;49.873779
6119;MARITIME;GOLFE;VAKPOSSITO;TELESSOU/TELESSOU;"INSTITUT SCOLAIRE ""FOYER DE REUSSITE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,21955;1,175179;51.315674
6124;MARITIME;GOLFE;VAKPOSSITO;AVEDJI TELESSOU/AVEDJI TELESSOU;"INSTITUT D'EDUCATION ""LE SEIGNEUR""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,214788;1,177511;47.230103
6125;MARITIME;GOLFE;VAKPOSSITO;AVEDJI TELESSOU/AVEDJI TELESSOU;"INSTITUT D'EDUCATION ""LE SEIGNEUR""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,214841;1,177517;46.509155
6129;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;COMPLEXE SCOLAIRE LA CROYANCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,256081;1,178473;45.788208
6130;MARITIME;GOLFE;AGOENYIVE;AHONKPE;ECOLE PRIMAIRE PRIVEE A MA MERE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,261684;1,172122;37.616943
6134;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;ECOLE PRIMAIRE PRIVEE LAÏQUE LE PROGRES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,235048;1,183224;48.912476
6136;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;CSET MA PATRIE (PRIMAIRE);EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,225343;1,187867;45.788208
6139;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN ZOGBEGAN;ECOLES PRIVEE LAÏQUE PARC DES PRINCES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,264178;1,175143;34.973389
6140;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN ZOGBEGAN;ECOLE LE BENI PRIMAIRE LAÏQUE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,262257;1,181419;28.484619
6144;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN ZOGBEGAN;COMPLEXE SCOLAIRE LES PERSEVERANTS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,26712;1,177363;24.639282
6147;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;EPP GNAMASSIGAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,257569;1,181438;35.694336
6149;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;ECOLE PRIVEE LE REVEIL DES ELUS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,260023;1,176244;32.810547
6151;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;ECOLE PRIVEE LAÏQUE LE PROGRES ANNEXE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,252876;1,178615;49.15271
6152;MARITIME;GOLFE;AGOENYIVE;GNAMASSIGAN;ECOLE PRIVEE LAÏQUE LA RACE BENIE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,26557;1,179043;24.639282
6158;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE LA LUMIERE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,276519;1,149602;51.075317
6161;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;EP EVANGELIQUE DE BETHEL;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,26964;1,150827;62.611084
6163;MARITIME;GOLFE;LEGBASSITO;MADJIKPETO;COMPLEXE SCOLAIRE LA FABIENNE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,259148;1,141716;59.727173
6165;MARITIME;GOLFE;LEGBASSITO;MADJIKPETO;EPP MADJIKPETO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,263584;1,144877;63.57251
6170;MARITIME;GOLFE;LEGBASSITO;WOULISSIME;COMPLEXE SCOLAIRE JABOK II;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,26435;1,160703;58.285156
6172;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE GENERATION OBAMA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,267491;1,156637;52.036743
6173;MARITIME;GOLFE;LEGBASSITO;SIN KOPE;ECOLE PRIVEE LAÏQUE REGO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,277563;1,155874;46.989868
6176;MARITIME;GOLFE;LEGBASSITO;AHONKPE;COMPLEXE SCOLAIRE ASSEBOU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,263822;1,16448;52.75769
6179;MARITIME;GOLFE;LEGBASSITO;AHONKPE;COMPLEXE SCOLAIRE LES LAUREATS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,265261;1,165292;52.036743
6181;MARITIME;GOLFE;LEGBASSITO;AHONKPE;EPP AHONKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,272772;1,163267;39.05896
6184;MARITIME;GOLFE;LEGBASSITO;DOVADJIN;COMPLEXE SCOLAIRE LES ENARQUES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,268069;1,144195;60.928833
6187;MARITIME;GOLFE;LEGBASSITO;DOVADJIN;ECOLE PRIVEE ALIPUI LE GRAND;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,272313;1,14355;56.84314
6188;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMLPEXE SCOLAIRE LES ELITES DE DEMAIN;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,266046;1,158076;60.207886
6191;MARITIME;GOLFE;LEGBASSITO;DOVADJIN;COMPLEXE SCOLAIRE LA GRACE DU CHRIST;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,268493;1,137357;61.649902
6197;MARITIME;GOLFE;SANGUERA;KLIKAME;COMPLEXE SCOLAIRE LE RÔNIER;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,249185;1,111749;59.24646
6198;MARITIME;GOLFE;SANGUERA;TOTSOANYI;ECOLE PRIVEE LAÏQUE SAVOIR D'HORIZON;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,231687;1,115228;53.238281
6199;MARITIME;GOLFE;SANGUERA;KLIKAME;COLLEGE ST CHARBEL;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,248257;1,113913;54.199585
6200;MARITIME;GOLFE;SANGUERA;DANGBESSITO;EPL MAIN DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,255829;1,118724;52.517334
6202;MARITIME;GOLFE;SANGUERA;DANGBESSITO;ECOLE PRIVEE LA CLE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,253369;1,114145;47.470459
6203;MARITIME;GOLFE;SANGUERA;AFIODE GNIGBAN;EPL LES ANGES DU CIEL;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,251953;1,106751;54.439941
6204;MARITIME;GOLFE;SANGUERA;ADJIDROKPO;EPP CENTRALE II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,238273;1,121134;54.920532
6205;MARITIME;GOLFE;SANGUERA;ADJIDROKPO;ECOLE PRIVEE LAÏQUE FLAMBEAU DES ELITES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,245649;1,123981;61.409546
6206;MARITIME;GOLFE;SANGUERA;DANGBESSITO;EPP DANGBESSITO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,251938;1,117645;48.191528
6209;MARITIME;GOLFE;VAKPOSSITO;ELEVAGNON;COMPLEXE SCOLAIRE LA TEMPERANCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,210813;1,171511;41.942871
6212;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;INSTITUT SCOLAIRE AMEN AKPE KO (ISAK);EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,198822;1,177423;42.183228
6217;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;ECOLE PRIVEE MISERICORDE DIVINE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,204408;1,174565;42.423584
6219;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;COMPLEXE SCOLAIRE LA RELEVE II;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,200501;1,180497;47.710815
6221;MARITIME;GOLFE;VAKPOSSITO;AVEDJI;EPL EMULATION;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,198649;1,175111;47.230103
6228;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;ECOLE PRIVEE LAIQUE LA VICTOIRE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,241744;1,202281;36.175049
6231;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE DOCTORAMA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,266524;1,190899;20.794067
6236;MARITIME;GOLFE;AGOENYIVE;AGOE -ZONGO;EPP AGOE-ZONGO (AOUSSA);EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,25735;1,205004;24.398926
6238;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE ISLAMIQUE FRANCO ARABE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,263416;1,200295;22.476318
6239;MARITIME;GOLFE;AGOENYIVE;ZONGO ZILIDJI;COMPLEXE SCOLAIRE MERVEILLE 7;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,261156;1,201517;20.794067
6242;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;ECOLE PRIMAIRE PRIVEE LAIQUE IDEAL;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,246985;1,204785;20.313354
6244;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE DORKENOO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,256466;1,200045;22.476318
6249;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;COMPLEXE SCOLAIRE ISLAMIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,255617;1,204599;23.437622
6250;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;"ECOLE PRIVEE LAIQUE ""ETOILE BLEUE""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,243676;1,197228;39.05896
6252;MARITIME;GOLFE;AGOENYIVE;AGOE -ZONGO;COMPLEXE SCOLAIRE MON DEVOIR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,258024;1,207395;25.600586
6253;MARITIME;GOLFE;AGOENYIVE;AGOE-ZONGO;ECOLE FRANCO-ARABE NOURIA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,24842;1,204123;24.158569
6258;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LA REFERENCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,239872;1,204586;36.655762
6260;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LA FABIENNEII D'AGOE CENTRE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,228279;1,205406;46.749512
6261;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LE LEVANT;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,238732;1,20631;36.415405
6263;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE GOD BLESS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,229856;1,203203;44.346313
6264;MARITIME;GOLFE;AGOENYIVE;AGOE-DEMAKPOE;ECOLE PRIVEE LAIQUE LA SAINTETE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,246783;1,199303;29.926514
6271;MARITIME;GOLFE;AGOENYIVE;AGOE;EPL LA PROVIDENCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,230371;1,208803;45.547852
6276;MARITIME;GOLFE;AGOENYIVE;AGOE;INSTITUT SCOLAIRE PRIVE ADMIRABLE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,230507;1,208181;45.067261
6279;MARITIME;GOLFE;AGOENYIVE;AGOE;EPP LA FABIENNE ANNEXE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,230622;1,205409;46.268921
6283;MARITIME;GOLFE;AGOENYIVE;AGOE;EPL J. SHALOM;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,233244;1,20431;40.500977
6285;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE SALOMON;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,23549;1,202815;40.981567
6286;MARITIME;GOLFE;AGOENYIVE;AGOE;COMPLEXE SCOLAIRE LE SAPIN;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,231899;1,204149;49.15271
6287;MARITIME;GOLFE;BAGUIDA;BAGUIDA;EPP BAGUIDA/D;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,177039;1,320941;4.451782
6289;MARITIME;GOLFE;BAGUIDA;BAGUIDA CENTRE;EPP BAGUIDA CENTRE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,167752;1,32377;19.352173
6292;MARITIME;GOLFE;BAGUIDA;BAGUIDA;INSTITUT SCOLAIRE ST NICOLAS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,178307;1,324013;9.017944
6294;MARITIME;GOLFE;BAGUIDA;DEVEGO;COMPLEXE SCOLAIRE PASSAH;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,185454;1,33962;17.910156
6295;MARITIME;GOLFE;BAGUIDA;BAGUIDA;ECOLE PRIMAIRE EVANGELIQUE DE BAGUIDA;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,171333;1,321977;10.940552
6298;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE LA POUSSETTE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,173898;1,32162;15.747192
6301;MARITIME;GOLFE;BAGUIDA;BAGUIDA EFIYOCOME;EPP BAGUIDA II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,170324;1,325183;22.476318
6303;MARITIME;GOLFE;BAGUIDA;BAGUIDA;COMPLEXE SCOLAIRE GERMAK;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,18242;1,325438;18.390747
6304;MARITIME;GOLFE;BAGUIDA;DEVEGO;EPL LA CONFIANCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,183926;1,351269;15.747192
6305;MARITIME;GOLFE;BAGUIDA;DEVEGO;EPL AMETEPE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,192734;1,342774;9.017944
